img,description
02954_00.jpg,The dress is a blue and navy blue two-tone skirt with a V-neckline and short sleeves.
02955_00.jpg,"The dress is a long-sleeved, navy blue top with a star pattern made of small silver sequins."
02956_00.jpg,"The dress is a black sleeveless top with lace trim at the neckline and a V-neckline, paired with light blue jeans."
02957_00.jpg,"The dress is a sleeveless, white blouse with a deep V-neckline and a pattern of gold chains and animals printed on it."
02958_00.jpg,The dress is a black hal top with lace detailing and white pants.
02959_00.jpg,"The dress is a red, short-sleeved top with buttons down the front and black pants."
02960_00.jpg,The dress is a white long-sleeved top with a black square logo on the chest and light blue jeans.
02961_00.jpg,"The dress is a navy blue long-sleeved top with a boat neckline and a fitted silhouette, paired with blue jeans."
02962_00.jpg,"The dress is a long-sleeved, heather gray top with a fitted silhouette and a black skirt."
02963_00.jpg,"The dress is a black t-shirt with a red and black logo on the front, paired with bright red pants."
02965_00.jpg,"The dress is a sleeveless, magenta-colored top with lace trim at the neckline and shoulders, paired with high-waisted blue jeans."
02969_00.jpg,"The dress is a long-sleeved, gray and black top with the text ""SHE RUNS THE CITY"" printed on it."
02970_00.jpg,"The dress is a pastel blue t-shirt with a small red logo on the left chest and a floral skirt with pink roses, green leaves, and blue flowers on a white background."
02972_00.jpg,"The dress is a black long-sleeved top with gold buttons down the front, paired with a green textured mini skirt."
02974_00.jpg,"The dress is a black long-sleeved blouse with small white pol dots, paired with brown corduroy pants."
02976_00.jpg,"The dress is a long-sleeved, light pink top with lace details on the shoulders and neckline, paired with high-waisted dark jeans."
02977_00.jpg,The dress is a light blue Polo T-shirt with yellow text and white pants.
02978_00.jpg,"The dress is a sleeveless, patterned top with a mix of red, blue, and green colors, featuring intricate designs and a square neckline."
02979_00.jpg,"The dress is a navy blue pol shirt with white pol dots, paired with white pants."
02980_00.jpg,The dress is a black and white striped turtleneck top paired with black leather pants.
02981_00.jpg,"The dress is a white Gap T-shirt with colorful stripes and the Gap logo, paired with light blue jeans."
02982_00.jpg,"The dress is a white, short-sleeved T-shirt with a small black logo on the left side of the chest and blue denim shorts with a button fly and front pockets."
02983_00.jpg,"The dress is a black, oversized t-shirt with rolled-up sleeves and blue denim shorts."
02984_00.jpg,The dress is a black leather mini skirt with a front slit and a fitted silhouette.
02985_00.jpg,The dress is a light pink G-Star Remd t-shirt paired with a denim skirt.
02986_00.jpg,"The dress is a green short-sleeved blouse with a leaf pattern, paired with olive-green leather pants featuring side pockets and a belt."
02989_00.jpg,The dress is a blue short-sleeved t-shirt with a scoop neckline and black pants.
02990_00.jpg,"The dress is a white t-shirt with a black and blue graphic print on the front, featuring text and images."
02992_00.jpg,"The dress is a black ribbed long-sleeved top with a knot at the waist, paired with red pants."
02993_00.jpg,The dress is a mint green spaghetti strap top with a V-neckline and black high-waisted jeans.
02994_00.jpg,"The dress is a black, sleeveless, ribbed knit top with a V-neckline and a draped front, paired with matching black pants."
02997_00.jpg,The dress is a white V-neck T-shirt paired with peach-colored pleated pants.
02998_00.jpg,"The dress is a white sleeveless top with a square neckline and ruffled hem, paired with light blue jeans."
02999_00.jpg,"The dress is a long-sleeved, navy blue top with a front pocket and light blue jeans."
03001_00.jpg,The dress is a black crop top with a white logo on the chest and white high-waisted pants.
03002_00.jpg,The dress is a white t-shirt with lace sleeves and denim shorts.
03004_00.jpg,"The dress is a white, sleeveless top with gold buttons on the front and beige pants with gold buttons down the side."
03007_00.jpg,"The dress is a pink crop top with a white ""FILA"" logo and white high-waisted jeans."
03008_00.jpg,"The dress is a dark gray t-shirt with pink script text that reads ""Support your local planet."""
03009_00.jpg,The dress is a white short-sleeved top with a cut-out design on the front and high-waisted blue jeans.
03011_00.jpg,"The dress is a black, short-sleeved blouse with a V-neckline and a bow detail at the front."
03012_00.jpg,"The dress is a black, double-layered spaghetti strap top with lace detailing at the neckline."
03014_00.jpg,The dress is a dark blue V-neck T-shirt with short sleeves and a small logo on the left side of the chest.
03015_00.jpg,The dress is a maroon lace camisole top with thin spaghetti straps and a black flared skirt.
03017_00.jpg,The dress is an olive green spaghetti strap top with black lace trim on the neckline and blue jeans.
03018_00.jpg,The dress is a teal green color with a bow detail on the shoulder and a fitted silhouette.
03019_00.jpg,"The dress is a black T-shirt with pink text and graphics, paired with black jeans."
03020_00.jpg,"The dress is a green sleeveless blouse with white polka dots, featuring ruffled details and a V-neckline."
03021_00.jpg,The dress is a white top with lace shoulder straps and striped shorts with a belt.
03022_00.jpg,"The dress is a long-sleeved, striped top with red and light blue horizontal stripes on a white background, paired with white pants."
03023_00.jpg,"The dress is black with a white ""VANS"" logo on the front, paired with olive green cargo pants and a black belt with a silver buckle."
03024_00.jpg,"The dress is a sleeveless top with a zebra print pattern, paired with yellow pants."
03026_00.jpg,The dress is a purple t-shirt with white text on the front and blue jeans.
03027_00.jpg,"The dress is a sleeveless, pastel pink top with a bow detail at the neckline and white striped pants."
03028_00.jpg,The dress is a white one-shoulder bodysuit with black high-waisted pants featuring a belt.
03029_00.jpg,The dress is a blue and white striped T-shirt with red trim and small embroidered hearts on the chest.
03030_00.jpg,The dress is a white sleeveless top with a square neckline and brown pants.
03031_00.jpg,"The dress is a light green crop top with the word ""BONJOUR"" printed on it, paired with a beige ribbed skirt."
03034_00.jpg,"The dress is a long-sleeved, dark blue top with a scoop neckline and a pair of olive green pants with a tie waist."
03035_00.jpg,"The dress is a long-sleeved, olive green top with a V-neckline and high-waisted blue jeans."
03036_00.jpg,The dress is a black lace bodysuit with a square neckline and brown high-waisted pants.
03037_00.jpg,"The dress is a white long-sleeved Gap sweatshirt with black stripes and a large ""Gap"" logo on the front, paired with green pants."
03038_00.jpg,"The dress is a blue, short-sleeved blouse with a front pocket and black pants."
03039_00.jpg,The dress is a black lace top with long sleeves and an orange skirt.
03040_00.jpg,The dress is a white sleeveless top with black pants featuring silver buttons on the waistband and pockets.
03041_00.jpg,"The dress is a white and gray striped t-shirt with a V-neck and short sleeves, paired with black high-waisted jeans."
03042_00.jpg,The dress is a white T-shirt with a small red text patch on the left side of the chest.
03043_00.jpg,"The dress is a long-sleeved, olive green top with an asymmetrical hemline and black pants."
03044_00.jpg,"The dress is a short-sleeved, turquoise and gold patterned top with a boat neckline, paired with white pants."
03046_00.jpg,"The dress is a sleeveless, light blue top with lace details on the shoulders and a pair of white denim shorts."
03047_00.jpg,"The dress is a long-sleeved, multi-colored knit top with a mock neck and fitted black pants."
03048_00.jpg,"The dress is a tie-dye crop top with ruffled edges and off-the-shoulder sleeves, paired with high-waisted black denim shorts."
03049_00.jpg,"The dress is a mustard yellow hal crop top with a high neckline and thin straps, paired with light blue jeans."
03050_00.jpg,The dress is a light gray Champion brand T-shirt with a logo on the front and magenta pants.
03051_00.jpg,The dress is a sleeveless orange crop top with a smocked waist and a white skirt with eyelet trim at the bottom.
03053_00.jpg,"The dress is a long-sleeved, two-tone raglan shirt with purple sleeves and a white center, featuring an embroidered logo on the chest."
03055_00.jpg,The dress is an olive green button-up shirt with rolled-up sleeves and chest pockets.
03056_00.jpg,"The dress is a black sleeveless top with a ribbed texture, paired with high-waisted blue jeans featuring front pockets and a button closure at the waist."
03059_00.jpg,"The dress is a white T-shirt with a floral graphic and the text ""Piper Jeans"" on it, paired with black jeans."
03060_00.jpg,The dress is a brown and black patterned top with a pocket on the chest and short sleeves.
03062_00.jpg,"The dress is a gray, short-sleeved crop top with patchwork shoulder details and matching shorts."
03064_00.jpg,"The dress is a black and white paisley print top with short sleeves and a V-neckline, worn over blue jeans."
03065_00.jpg,"The dress is a gray t-shirt with a leopard graphic on the front, paired with teal leggings."
03066_00.jpg,The dress is a white long-sleeved top with ruffled sleeves and blue jeans with braided details on the waistband.
03069_00.jpg,"The dress is a long-sleeved, high-necked blouse with a paisley pattern in orange, white, and black on a brown background, paired with black leather pants."
03070_00.jpg,"The dress is an orange blouse with a leopard print pattern and ruffled sleeves, paired with olive green pants."
03071_00.jpg,"The dress is a red and white striped long-sleeved top with the word ""FIORUCCI"" printed on it, paired with light blue jeans."
03072_00.jpg,"The dress is a white, long-sleeved top with a round neckline and three-quarter sleeves, paired with matching white pants."
03074_00.jpg,"The dress is a white t-shirt with ""PARIS"" printed on it, paired with high-waisted blue jeans."
03076_00.jpg,The dress is a black long-sleeved top with a scoop neckline and white pants.
03077_00.jpg,"The dress is a white, short-sleeved, scoop-neck t-shirt with a V-neckline and a fitted silhouette."
03078_00.jpg,"The dress is a black long-sleeved top with gold polka dots and ruched sleeves, paired with black high-waisted jeans."
03079_00.jpg,"The dress is a maroon-colored, short-sleeved t-shirt with a round neckline and black jeans."
03080_00.jpg,"The dress is a sleeveless, white top with lace trim on the shoulders and sleeves, paired with a denim skirt featuring button details down the front."
03084_00.jpg,The dress is a mustard yellow sleeveless ribbed top paired with high-waisted blue jeans.
03085_00.jpg,"The dress is a white Levi's T-shirt with a red logo on the front, paired with blue jeans."
03086_00.jpg,"The dress is a navy blue, short-sleeved top with a V-neckline and red pants."
03087_00.jpg,The dress is a white long-sleeved top with a high collar and black leather pants.
03088_00.jpg,The dress is a black lace-up top with a scalloped hemline and mustard-colored pants.
03090_00.jpg,The dress is a black long-sleeved jumpsuit with white ghost patterns all over it.
03091_00.jpg,"The dress is a bright red, long-sleeved top with a boat neckline and a black belt with silver buckles."
03092_00.jpg,"The dress is a black sleeveless top with a V-neckline and a fitted silhouette, paired with matching black pants."
03093_00.jpg,"The dress is a white and black striped t-shirt with a crew neckline, paired with high-waisted blue jeans."
03094_00.jpg,The dress is a blue and white striped short-sleeved top paired with a denim mini skirt.
03095_00.jpg,"The dress is a white, short-sleeved, scoop-neck t-shirt with a scoop neckline and short sleeves."
03096_00.jpg,The dress is a yellow crop top with black jeans.
03097_00.jpg,"The dress is a white T-shirt with lace trim at the neckline and short sleeves, paired with light blue jeans."
03098_00.jpg,"The dress is a white sleeveless top with thin straps and a square neckline, paired with orange and white striped shorts."
03099_00.jpg,"The dress is a black sleeveless top with a ruffled hemline and thin straps, paired with light blue jeans."
03100_00.jpg,"The dress is a dark blue, three-quarter sleeve top with a subtle pattern and olive green pants."
03101_00.jpg,"The dress is a red, short-sleeved top with a scoop neckline and white pants."
03102_00.jpg,The dress is a pink and black zebra print camisole top with thin spaghetti straps.
03103_00.jpg,"The dress is a mustard yellow ribbed long-sleeve top with lace detailing at the neckline, paired with dark gray jeans."
03104_00.jpg,"The dress is a sleeveless navy blue top with a V-neckline and a knot detail at the front, paired with light blue jeans."
03106_00.jpg,"The dress is a black ribbed tank top with a silver zipper at the front, paired with blue jeans."
03107_00.jpg,The dress is a black long-sleeved top with a knot detail at the front and blue jeans.
03108_00.jpg,"The dress is a white Emporio Armani T-shirt with a black and teal logo on the front, paired with dark jeans."
03110_00.jpg,The dress is a bright yellow short-sleeved top paired with black shorts.
03111_00.jpg,"The dress is a long-sleeved, navy blue top with a V-neckline and a fitted silhouette."
03113_00.jpg,"The dress is a green t-shirt with the word ""YES"" printed on it, paired with blue jeans."
03115_00.jpg,The dress is a yellow Lee brand T-shirt paired with white high-waisted jeans.
03116_00.jpg,The dress is a black and white outfit with a black sweater featuring silver text and a white skirt.
03117_00.jpg,"The dress is a sleeveless, light blue top with lace details on the shoulders and a striped skirt with buttons down the front."
03118_00.jpg,The dress is a white T-shirt with a green skirt featuring a bow at the waist.
03119_00.jpg,"The dress is a sleeveless, tropical print top with a V-neckline and a black belt at the waist."
03120_00.jpg,"The dress is a white cropped T-shirt with black text that reads ""Love your Self"" and tan high-waisted pants with front pockets."
03121_00.jpg,"The dress is a sleeveless, white blouse with a V-neckline and a small pocket on the left side."
03122_00.jpg,"The dress is a white sleeveless crop top with a black and red design on the back, paired with olive green sweatpants featuring red and white star patterns."
03124_00.jpg,The dress is a rust-colored sleeveless top with a knot at the waist and white pants with red stripes.
03125_00.jpg,"The dress is a yellow t-shirt with a small white logo on the left side of the chest, paired with white jeans."
03127_00.jpg,"The dress is a dark gray, short-sleeved top with a decorative pattern on the front and black leggings underneath."
03128_00.jpg,"The dress is an orange floral print top with short sleeves and a V-neckline, worn over blue jeans."
03129_00.jpg,The dress is black with a red pattern and has a belt around the waist.
03130_00.jpg,"The dress is a black long-sleeved top with a high neckline and a patterned skirt featuring a mix of black, gold, and brown colors."
03131_00.jpg,"The dress is a black tank top with a white lotus flower graphic on the front, paired with black denim shorts."
03132_00.jpg,"The dress is a long-sleeved, orange top with lace detailing on the shoulders and cuffs, paired with gray jeans."
03133_00.jpg,"The dress is a blue and white striped t-shirt with an asymmetrical hemline, worn over dark blue jeans."
03134_00.jpg,The dress is a white long-sleeved top with a choker neckline and black high-waisted jeans with silver zippers on the pockets.
03135_00.jpg,"The dress is a black, three-quarter sleeve top with a scoop neckline and white pants."
03136_00.jpg,The dress is a white sleeveless top with a scoop neckline and navy blue shorts adorned with white anchor patterns.
03137_00.jpg,The dress is a navy blue T-shirt with white polka dots and high-waisted blue jeans.
03138_00.jpg,The dress is a black lace top with long sleeves and an orange skirt.
03139_00.jpg,"The dress is a black, long-sleeved maternity top with a V-neckline and lace detailing on the chest."
03140_00.jpg,"The dress is a white t-shirt with floral designs and the word ""Beauty"" printed on it, worn over black leggings."
03141_00.jpg,"The dress is a sleeveless floral print top with a hal blue and white pattern, featuring a hal neckline and a fitted silhouette."
03142_00.jpg,"The dress is a white short-sleeved top with a tie at the waist, worn over blue jeans."
03143_00.jpg,The dress is a salmon pink spaghetti top with black lace trim and a black faux leather mini skirt with silver zipper details on the sides.
03144_00.jpg,"The dress is a black tank top with thin straps and Levi's branding on the straps, paired with high-waisted blue jeans."
03146_00.jpg,"The dress is a long-sleeved, light gray Henley top with buttons down the front and dark gray pants."
03147_00.jpg,"The dress is a white t-shirt with short sleeves and a round neckline, paired with light blue pinstriped jeans."
03149_00.jpg,"The dress is a mustard yellow and white striped long-sleeved top with a boat neckline, paired with olive green corduroy pants."
03150_00.jpg,"The dress is a long-sleeved, black and white striped top with a boat neckline and black pants."
03151_00.jpg,"The dress is a sleeveless, peach-colored top with a boat neckline and a fitted silhouette, paired with gray pants."
03152_00.jpg,"The dress is a long-sleeved, mustard yellow top with a round neckline and fitted fit, paired with high-waisted cream-colored jeans."
03153_00.jpg,"The dress is a navy blue t-shirt with the word ""BEYOND"" written in blue glittery letters, paired with white striped pants."
03154_00.jpg,"The dress is a black blouse with silver polka dots and sheer sleeves, worn over gray jeans."
03155_00.jpg,"The dress is a black sleeveless top with a colorful ""MAUI and Sons"" logo on the front, worn over white pants."
03156_00.jpg,"The dress is a teal-colored t-shirt with a V-neck and short sleeves, worn over black jeans."
03157_00.jpg,"The dress is a black sleeveless top with a scoop neckline and fitted sleeves, worn over black jeans."
03160_00.jpg,"The dress is a white t-shirt with a colorful desert scene print and the text ""Lauren Ralph Lauren"" on it, worn over light blue jeans."
03161_00.jpg,"The dress is a white T-shirt with an embroidered palm tree and text design on the front, paired with olive green pleated pants."
03163_00.jpg,The dress is a gray t-shirt with an embroidered design on the left side and blue jeans with a drawstring waist.
03164_00.jpg,The dress is a black crop top with cut-out details and a green plaid mini skirt with a silver chain detail.
03165_00.jpg,"The dress is a long-sleeved, light pink top with a scoop neckline and blue jeans."
03166_00.jpg,The dress is a bright red short-sleeved top with a round neckline and black high-waisted jeans.
03167_00.jpg,"The dress is a yellow floral print sleeveless top with a front knot, paired with distressed blue jeans."
03169_00.jpg,The dress is a white strapless top with black stripes and black high-waisted pants with white stripes.
03170_00.jpg,"The dress is a sleeveless, navy blue top with a keyhole neckline and tan pants."
03171_00.jpg,"The dress is a light pink, short-sleeved T-shirt with a small ""Recycled"" logo on the left chest area and a maroon ribbed skirt."
03172_00.jpg,"The dress is a rust-colored, short-sleeved t-shirt with a pocket on the left side and blue jeans."
03174_00.jpg,The dress is a leopard print top with short sleeves and a black leather skirt.
03175_00.jpg,The dress is a pastel pink sleeveless top with scalloped edges and beige high-waisted jeans.
03177_00.jpg,"The dress is a white, short-sleeved blouse with a relaxed fit and a subtle gathered neckline."
03179_00.jpg,"The dress is a black sleeveless top with lace trim around the neckline and shoulders, paired with olive green pants."
03180_00.jpg,The dress is a white t-shirt with an embroidered logo on the left chest area and blue jeans.
03182_00.jpg,The dress is a white Nike T-shirt with a small red Nike logo on the left side of the chest and black Nike Air shorts.
03183_00.jpg,The dress is a black long-sleeved top with a round neckline and plaid pants.
03185_00.jpg,The dress is a yellow crop top with a white logo and white pants.
03187_00.jpg,"The dress is a sleeveless, magenta-colored top with lace trim at the neckline and thin straps."
03189_00.jpg,"The dress is a black sleeveless top with lace details on the shoulders, paired with blue denim shorts."
03190_00.jpg,The dress is a white polo shirt paired with high-waisted blue jeans.
03193_00.jpg,"The dress is a teal-colored long-sleeved top with a snake print pattern, paired with black leather shorts and a black belt."
03194_00.jpg,"The dress is a white T-shirt with large black eyelashes printed on it, paired with dark gray pants."
03195_00.jpg,The dress is a white long-sleeved top with an embroidered floral design on the left chest and blue jeans with a drawstring waist.
03196_00.jpg,"The dress is a sleeveless, green V-neck top with a fitted silhouette and a pair of white pants."
03197_00.jpg,"The dress is a long-sleeved, light gray top with ruffled cuffs and a fitted waist, paired with matching blue pants."
03198_00.jpg,"The dress is a pastel pink T-shirt with a sunflower graphic and text on it, paired with light blue jeans."
03200_00.jpg,"The dress is a black and white striped t-shirt worn over a white t-shirt, paired with blue jeans."
03201_00.jpg,The dress is a maroon long-sleeved blouse with a tie neckline and black pants.
03203_00.jpg,The dress is a black V-neck short-sleeved top paired with white pinstripe pants.
03204_00.jpg,The dress is a black floral print top with long sleeves and a brown corduroy skirt.
03205_00.jpg,"The dress is a white T-shirt with a black floral design and the word ""RAW"" printed on it, paired with blue jeans."
03206_00.jpg,"The dress is a long-sleeved, rust-colored top with lace details at the collar and cuffs, paired with black jeans."
03207_00.jpg,The dress is a light blue t-shirt with a front pocket and blue shorts with white drawstrings on the waistband.
03208_00.jpg,"The dress is a black and white tie-dye crop top with off-the-shoulder straps, paired with white denim shorts."
03209_00.jpg,"The dress is a floral print spaghetti strap top with colorful tropical patterns on a white background, paired with high-waisted blue jeans."
03210_00.jpg,The dress is an olive green long-sleeved top with a square neckline and black high-waisted jeans.
03211_00.jpg,"The dress is a black, ribbed, short-sleeved top with a tie waist and blue jeans."
03212_00.jpg,"The dress is a loose-fitting, light gray T-shirt with short sleeves and a round neckline."
03213_00.jpg,"The dress is a black, short-sleeved tunic with a front knot and a flared skirt."
03214_00.jpg,"The dress is a black, long-sleeved top with lace trim at the bottom and sleeves, paired with light blue jeans."
03215_00.jpg,"The dress is a beige, short-sleeved top with a square neckline and white pants."
03216_00.jpg,"The dress is a dark green t-shirt with ""AMERICAN EAGLE"" printed on it, paired with a matching dark green skirt."
03217_00.jpg,The dress is a white ribbed long-sleeved top with a cutout design and high-waisted plaid pants.
03218_00.jpg,"The dress is a long-sleeved, olive green top with an asymmetrical hemline and a fitted waist."
03219_00.jpg,The dress is a black off-the-shoulder long-sleeved top with a fitted waist and high-waisted blue jeans.
03220_00.jpg,The dress is black with a silver feather graphic on the front and light blue jeans.
03221_00.jpg,"The dress is a sleeveless, button-down top in a light pink color, paired with high-waisted dark jeans."
03223_00.jpg,"The dress is a black and brown striped short-sleeved top with a V-neckline, paired with light blue jeans."
03225_00.jpg,"The dress is a black T-shirt with a graphic of a leopard on an ornate chair and the text ""Royal Class"" in gold lettering."
03226_00.jpg,"The dress is a short-sleeved, sleeveless blouse with a vibrant turquoise and gold paisley pattern, featuring a V-neckline and a fitted silhouette."
03228_00.jpg,"The dress is a leopard print short-sleeved top with a scoop neckline and a relaxed fit, paired with dark blue jeans."
03229_00.jpg,"The dress is a black, form-fitting jumpsuit with a V-neck and three-quarter sleeves."
03230_00.jpg,"The dress is a white and black striped short-sleeved T-shirt with a scoop neckline, paired with white pants."
03231_00.jpg,The dress is a navy blue polo shirt with a small crocodile logo on the chest and beige pants.
03232_00.jpg,"The dress is a navy blue blouse with sheer sleeves and a floral pattern, paired with light blue jeans."
03233_00.jpg,"The dress is a white, short-sleeved blouse with a round neckline and a fitted silhouette, paired with dark blue pants."
03234_00.jpg,"The dress is a long-sleeved, gray, ribbed knit top with a V-neckline and fitted fit."
03235_00.jpg,"The dress is a dark gray, sleeveless top with a scoop neckline and white pants."
03236_00.jpg,"The dress is a white spaghetti strap top with lace detailing on the neckline and straps, paired with blue jeans."
03237_00.jpg,"The dress is a white, short-sleeved t-shirt with a crew neckline and black pants."
03238_00.jpg,"The dress is a red long-sleeved top with black polka dots and black stripes on the sleeves, paired with black jeans."
03239_00.jpg,"The dress is a white short-sleeved top with a scoop neckline, paired with black high-waisted trousers."
03240_00.jpg,The dress is a white lace top with short sleeves and black high-waisted pants with a bow at the waist.
03241_00.jpg,"The dress is a white T-shirt with gold glitter text and stars, paired with blue jeans."
03242_00.jpg,The dress is a white polo shirt paired with a cream-colored mini skirt.
03243_00.jpg,"The dress is a floral print top with pink and black flowers, paired with light blue jeans."
03245_00.jpg,"The dress is a long-sleeved, black, glittery top with a boat neckline and black pants."
03246_00.jpg,"The dress is a dark blue t-shirt with a subtle pattern and short sleeves, worn over gray jeans."
03248_00.jpg,"The dress is a black long-sleeved top with the word ""ELLEGANCE"" printed on it, paired with blue jeans."
03249_00.jpg,The dress is a black spaghetti strap top paired with a bright red pleated skirt.
03251_00.jpg,"The dress is a black blouse with lace details on the neckline and sleeves, paired with blue jeans."
03252_00.jpg,The dress is black with a square graphic print on the front featuring a person in a pink outfit and jeans.
03253_00.jpg,"The dress is a long-sleeved, off-white top with a mock neck and navy blue pants."
03255_00.jpg,The dress is a black floral print top with buttons and blue jeans.
03256_00.jpg,The dress is a yellow sleeveless top with a V-neckline and thin straps.
03257_00.jpg,"The dress is a blue, long-sleeved, mock-neck top with a ribbed texture and fitted fit."
03259_00.jpg,"The dress is a long-sleeved, mauve-colored top with lace embroidery on the chest and plaid-patterned pants with a drawstring waist."
03260_00.jpg,"The dress is a sleeveless, floral-patterned top with a V-neckline and ruffled hem, paired with black jeans."
03261_00.jpg,The dress is a pastel pink and white striped polo shirt paired with a white denim skirt.
03262_00.jpg,The dress is a black and silver metallic tank top with thin spaghetti straps.
03263_00.jpg,"The dress is a long-sleeved, sheer, glittery top with a fitted bodice and a high-low hemline, paired with black high-waisted trousers."
03265_00.jpg,The dress is a grey long-sleeved top with black lace at the collar and a black pencil skirt.
03269_00.jpg,"The dress is a black long-sleeved top with a leopard print pattern, paired with high-waisted black jeans."
03271_00.jpg,"The dress is a black spaghetti strap top with thin straps and a deep V-neckline, worn over blue jeans."
03272_00.jpg,The dress is a leopard print corset top with lace-up details and black pants.
03273_00.jpg,"The dress is an orange ribbed long-sleeved top with a floral skirt featuring red, white, and blue flowers on a dark background."
03274_00.jpg,"The dress is a long-sleeved, patterned top with a high collar and a black denim mini skirt with silver buttons down the front."
03277_00.jpg,"The dress is a white T-shirt with a graphic of two roaring tigers on the front, paired with plaid pants."
03278_00.jpg,The dress is black with a cutout neckline and green satin skirt.
03280_00.jpg,"The dress is a white, short-sleeved top with a ribbed texture and a round neckline, paired with light blue jeans."
03281_00.jpg,"The dress is a white t-shirt with pink trim on the sleeves and collar, paired with light pink pants."
03282_00.jpg,The dress is a black top with ruched detailing and a leopard print skirt.
03285_00.jpg,"The dress is a fitted, short-sleeved, gray t-shirt with a round neckline and short sleeves."
03286_00.jpg,"The dress is a black long-sleeved top with lace details on the collar and cuffs, paired with a gray skirt."
03287_00.jpg,"The dress is a navy blue long-sleeved top with a V-neckline and a ruched waistband, worn over jeans."
03290_00.jpg,"The dress is a colorful striped short-sleeved top with a V-neckline and a front knot, paired with light blue jeans."
03292_00.jpg,"The dress is a light blue, short-sleeved blouse with silver floral patterns and a V-neckline, worn over white pants."
03293_00.jpg,"The dress is a black short-sleeved blouse with a floral pattern on the front and back, paired with black jeans."
03294_00.jpg,"The dress is a black, long-sleeved blouse with ruffled details and a white skirt underneath."
03295_00.jpg,"The dress is a fitted, short-sleeved top with vertical stripes and lace trim at the cuffs, paired with high-waisted, pleated trousers."
03296_00.jpg,"The dress is a mint green short-sleeved top with lace trim on the collar and sleeves, paired with white pants."
03297_00.jpg,"The dress is a black short-sleeved top with white stitching details on the neckline and sleeves, paired with blue jeans."
03298_00.jpg,"The dress is a sleeveless, floral-patterned top in a coral color, paired with black pants."
03299_00.jpg,"The dress is a long-sleeved, gray top with a plaid skirt."
03300_00.jpg,"The dress is a black sleeveless top with a boat neckline and a pleated front, paired with patterned pants."
03301_00.jpg,The dress is a white T-shirt with an embroidered design on the left chest and black pants with buttons down the front.
03302_00.jpg,"The dress is a teal-colored short-sleeved top with a subtle white polka dot pattern, paired with black jeans."
03303_00.jpg,The dress is a white top with lace sleeves and yellow pants.
03305_00.jpg,"The dress is a black sleeveless crop top with a deep V-neckline and cut-out details, paired with high-waisted blue jeans."
03306_00.jpg,"The dress is a black ribbed long-sleeved top with lace details at the collar and cuffs, paired with high-waisted black jeans."
03307_00.jpg,"The dress is a light pink, short-sleeved, V-neck ribbed top with a fitted silhouette and a cropped hemline."
03308_00.jpg,The dress is a white Gap T-shirt with a pocket on the chest and blue jeans.
03309_00.jpg,"The dress is a floral print wrap top with long sleeves and a belt, paired with cream-colored pants."
03310_00.jpg,"The dress is a navy blue, long-sleeved top with a V-neckline and an asymmetrical hemline, paired with a black leather skirt."
03311_00.jpg,The dress is a white long-sleeved top with a V-neckline and blue jeans.
03312_00.jpg,"The dress is a blue and white striped t-shirt with short sleeves and a crew neckline, paired with light-colored jeans."
03314_00.jpg,"The dress is a floral print top with short sleeves and a boat neckline, paired with high-waisted dark blue jeans."
03317_00.jpg,"The dress is a black floral print top with ruffled sleeves and a brown belt with a gold buckle, paired with dark jeans."
03318_00.jpg,The dress is a pink short-sleeved top with a scoop neckline and blue jeans.
03319_00.jpg,The dress is an orange turtleneck sweater paired with floral-patterned pants.
03320_00.jpg,The dress is a maroon floral print blouse with 3/4 sleeves and black pants.
03321_00.jpg,"The dress is a sleeveless, heather gray tank top with a fitted silhouette and a round neckline."
03322_00.jpg,"The dress is a sleeveless, patterned top with a bow detail at the neckline, paired with white pants."
03323_00.jpg,The dress is a teal blue long-sleeved top with a boat neckline and smocked cuffs at the bottom.
03324_00.jpg,"The dress is a teal one-shoulder top with a snake print pattern and a colorful, patterned skirt."
03325_00.jpg,"The dress is a teal-colored, long-sleeved top with a white trim and a black denim skirt."
03326_00.jpg,The dress is a blue top with ruffled sleeves and yellow floral shorts.
03327_00.jpg,"The dress is a light pink, short-sleeved t-shirt with a round neckline and a fitted fit."
03328_00.jpg,"The dress is a white, sleeveless crop top with a ribbed texture and black high-waisted jeans."
03329_00.jpg,The dress is a green ribbed long-sleeved top with a V-neckline and black pants.
03330_00.jpg,The dress is a green long-sleeved top with a round neckline and black high-waisted jeans.
03331_00.jpg,"The dress is a long-sleeved, gray, mock-neck top with a fitted silhouette and a subtle ribbed texture."
03332_00.jpg,The dress is a black sleeveless top with button details and a black denim skirt with distressed edges.
03333_00.jpg,"The dress is a white Wrangler T-shirt with a rainbow logo on the front, paired with light blue jeans."
03334_00.jpg,"The dress is a green t-shirt with a round neckline and short sleeves, worn over blue jeans."
03335_00.jpg,"The dress is a long-sleeved, navy blue top with a V-neckline and a fitted silhouette, paired with a green skirt featuring black leopard print patterns."
03336_00.jpg,"The dress is a black ribbed long-sleeved top with a boat neckline and fitted fit, paired with light blue jeans and a black belt."
03337_00.jpg,The dress is a yellow spaghetti strap top with blue jeans.
03338_00.jpg,The dress is a black sleeveless crop top with a ruched waist and white high-waisted pants.
03339_00.jpg,The dress is a black sleeveless top with a checkered pattern on the sides and a white checkered skirt.
03340_00.jpg,"The dress is a black floral print long-sleeved top with a bow detail on the chest, paired with a black denim mini skirt featuring button details and a frayed hemline."
03341_00.jpg,"The dress is olive green with a white ""ellesse"" logo and red pants."
