,img_path,cloth_path,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color,description,bought,not_interested
2739,images/03580_00.jpg,clothes/03580_00.jpg,,short sleeve,v neck,white,white,casual,tight fit,white,black,The dress is a white sleeveless top with lace details and white pants.,False,False
2740,images/03581_00.jpg,clothes/03581_00.jpg,,short sleeve,cowl neck,black,white,casual,tight fit,black,brown,The dress is a black lace bralette with snake print pants.,False,False
2741,images/03582_00.jpg,clothes/03582_00.jpg,,short sleeve,v neck,white,,casual,tight fit,white,brown,The dress is a white sleeveless top with buttons down the front and high-waisted cream-colored pants.,False,False
2742,images/03583_00.jpg,clothes/03583_00.jpg,,short sleeve,round neck,white,black,casual,tight fit,blue,blonde,"The dress is a white short-sleeved top with a fitted design and a scoop neckline, paired with light blue jeans featuring front pockets and button fly closure.",False,False
2743,images/03586_00.jpg,clothes/03586_00.jpg,,short sleeve,v neck,black,,casual,tight fit,black,blonde,"The dress is a black, short-sleeved top with a knot at the waist and blue jeans.",False,False
2744,images/03588_00.jpg,clothes/03588_00.jpg,,short sleeve,square neck,black,sequined,casual,tight fit,black,blonde,The dress is a black sleeveless top with sequined embellishments on the shoulders and a scoop neckline.,False,False
2745,images/03589_00.jpg,clothes/03589_00.jpg,,short sleeve,circle neck,white,black,casual,loose fit,black,black,"The dress is a white and black cow print top with short sleeves, paired with high-waisted blue jeans featuring drawstring detailing.",False,False
2746,images/03590_00.jpg,clothes/03590_00.jpg,,short sleeve,scoop neck,black,,casual,loose fit,black,blonde,"The dress is a sleeveless, olive green top with an asymmetrical hemline and light blue jeans.",False,False
2747,images/03591_00.jpg,clothes/03591_00.jpg,,short sleeve,scoop neck,brown,beige,casual,tight fit,beige,black,The dress is a sleeveless olive green top with lace trim and beige high-waisted pants.,False,False
2748,images/03592_00.jpg,clothes/03592_00.jpg,,short sleeve,boat neck,black,,casual,tight fit,black,brown,"The dress is a black, loose-fitting top with a knot at the waist and a scoop neckline.",False,False
2749,images/03594_00.jpg,clothes/03594_00.jpg,ichi,long sleeve,scoop neck,green,khaki,casual,tight fit,green,blonde,The dress is an olive green long-sleeved henley top with buttons down the front and white jeans.,False,False
2750,images/03595_00.jpg,clothes/03595_00.jpg,,short sleeve,circle neck,black,white,casual,tight fit,black,blonde,The dress is black with a white graphic of a knight wearing sunglasses and holding a shield.,False,False
2751,images/03598_00.jpg,clothes/03598_00.jpg,,short sleeve,round neck,white,green,casual,tight fit,beige,black,"The dress is a white, short-sleeved top with lace details on the sleeves and a plain white bottom.",False,False
2752,images/03599_00.jpg,clothes/03599_00.jpg,red hot chili peppers,short sleeve,crew neck,white,black,casual,tight fit,black,brown,"The dress is a white t-shirt with a black graphic design featuring the words ""RED HOT CHILI PEPPERS"" and an asterisk symbol.",False,False
2753,images/03602_00.jpg,clothes/03602_00.jpg,,short sleeve,v neck,blue,,casual,tight fit,red,blonde,"The dress is a navy blue top with a V-neckline and short sleeves, paired with a bright orange pleated skirt.",False,False
2754,images/03603_00.jpg,clothes/03603_00.jpg,,short sleeve,round neck,black,,casual,tight fit,red,black,The dress is a black short-sleeved top with a round neckline and red pants.,False,False
2755,images/03605_00.jpg,clothes/03605_00.jpg,,short sleeve,round neck,pink,,casual,tight fit,pink,black,The dress is a pink t-shirt paired with beige shorts featuring button details and a relaxed fit.,False,False
2756,images/03606_00.jpg,clothes/03606_00.jpg,roxy,short sleeve,round neck,pink,light pink,casual,loose fit,pink,blonde,"The dress is a coral-colored t-shirt with an embossed ""ROXY"" logo and a white denim skirt with a tie waist.",False,False
2757,images/03607_00.jpg,clothes/03607_00.jpg,,short sleeve,round neck,pink,red,casual,tight fit,red,blonde,"The dress is a sleeveless, red top with lace trim on the neckline and shoulders, paired with high-waisted blue jeans.",False,False
2758,images/03609_00.jpg,clothes/03609_00.jpg,,short sleeve,v neck,black,white,casual,tight fit,black,brown,"The dress is a black slip dress with lace trim and a cowl neckline, paired with black leather pants.",False,False
2759,images/03610_00.jpg,clothes/03610_00.jpg,,short sleeve,round neck,black,white,casual,tight fit,black,black,"The dress is a black lace top with short sleeves and a boat neckline, paired with black leather pants.",False,False
2760,images/03611_00.jpg,clothes/03611_00.jpg,,short sleeve,round neck,yellow,yellow,casual,loose fit,yellow,blonde,The dress is a yellow short-sleeved top with a black skirt and white pants underneath.,False,False
2761,images/03612_00.jpg,clothes/03612_00.jpg,gplus,short sleeve,v neck,white,,casual,tight fit,black,brown,"The dress is a white sleeveless top with a V-neckline and ruffled detailing on the front, worn over black pants.",False,False
2762,images/03613_00.jpg,clothes/03613_00.jpg,,short sleeve,v neck,black,white,casual,loose fit,black,black,"The dress is a black and white floral print top with a V-neckline and short sleeves, paired with a black pleated skirt.",False,False
2763,images/03614_00.jpg,clothes/03614_00.jpg,,short sleeve,round neck,green,white,casual,tight fit,blue,blonde,The dress is a green and white striped tank top paired with blue jeans.,False,False
2764,images/03616_00.jpg,clothes/03616_00.jpg,chanel,short sleeve,round neck,black,red,casual,tight fit,black,red,"The dress is a black short-sleeved dress with intricate red and white floral patterns, featuring a fitted bodice and a flared skirt.",False,False
2765,images/03617_00.jpg,clothes/03617_00.jpg,minimalist,short sleeve,square neck,black,orange,casual,minimalist,black,black,"The dress is a black crop top with ""MINIMALIST"" embroidered in orange on the front, paired with black high-waisted jeans.",False,False
2766,images/03618_00.jpg,clothes/03618_00.jpg,polo,short sleeve,round neck,white,brown,casual,loose fit,black,blonde,"The dress is a white Polo Ralph Lauren T-shirt featuring a horse race illustration and the Polo logo, paired with dark purple velvet pants.",False,False
2767,images/03621_00.jpg,clothes/03621_00.jpg,nike,short sleeve,round neck,black,white,casual,loose fit,red,black,"The dress is black with a white Nike logo and the words ""JUST DO IT."" written below it, paired with bright red sweatpants.",False,False
2768,images/03622_00.jpg,clothes/03622_00.jpg,,short sleeve,circle neck,black,white,casual,loose fit,green,blonde,The dress is a black T-shirt with white polka dots and olive green pants.,False,False
2769,images/03623_00.jpg,clothes/03623_00.jpg,,short sleeve,v neck,yellow,white,casual,tight fit,yellow,blonde,"The dress is a yellow and white striped short-sleeved top with a tie waist, worn over navy blue pants.",False,False
2770,images/03624_00.jpg,clothes/03624_00.jpg,,short sleeve,polo collar,white,white,casual,tight fit,blue,brown,"The dress is a white, short-sleeved polo shirt with a silver zipper at the chest and a button on the waistband of the jeans.",False,False
2771,images/03625_00.jpg,clothes/03625_00.jpg,,long sleeve,boat neck,navy,red,casual,tight fit,blue,black,"The dress is a black and white striped long-sleeved top with a red neckline, paired with blue jeans.",False,False
2772,images/03626_00.jpg,clothes/03626_00.jpg,,long sleeve,v neck,orange,,casual,tight fit,orange,black,"The dress is a mustard yellow long-sleeved top with a V-neckline and fitted fit, paired with high-waisted blue jeans.",False,False
2773,images/03627_00.jpg,clothes/03627_00.jpg,,short sleeve,v neck,black,black,casual,tight fit,black,black,The dress is a black satin slip dress with spaghetti straps and a V-neckline.,False,False
2774,images/03628_00.jpg,clothes/03628_00.jpg,,long sleeve,v neck,black,,casual,tight fit,black,black,The dress is a black long-sleeved top with a front knot and high-waisted silver sequined pants.,False,False
2775,images/03629_00.jpg,clothes/03629_00.jpg,,short sleeve,boat neck,black,,casual,tight fit,black,brown,"The dress is a black, short-sleeved top with a bow detail on one shoulder, paired with a maroon velvet skirt featuring front pockets and a button closure at the waist.",False,False
2776,images/03630_00.jpg,clothes/03630_00.jpg,,short sleeve,circle neck,pink,gray,casual,loose fit,pink,blonde,The dress is a pastel-colored camo print top paired with matching pink pants.,False,False
2777,images/03631_00.jpg,clothes/03631_00.jpg,,short sleeve,round neck,white,pink,casual,loose fit,white,blonde,"The dress is a white, loose-fitting T-shirt with short sleeves and a round neckline, paired with a beige skirt featuring small holes along the seam.",False,False
2778,images/03632_00.jpg,clothes/03632_00.jpg,seeby girl,short sleeve,round neck,gray,blue,casual,loose fit,brown,black,"The dress is a gray cropped t-shirt with blue text that reads ""SeeBy Girl"" and tan pants.",False,False
2779,images/03633_00.jpg,clothes/03633_00.jpg,,long sleeve,crew neck,yellow,,casual,loose fit,blue,blonde,"The dress is a mustard yellow, long-sleeved, ribbed knit top with buttons on the shoulders and blue jeans.",False,False
2780,images/03635_00.jpg,clothes/03635_00.jpg,,short sleeve,round neck,pale yellow,light green,casual,loose fit,yellow,black,The dress is a yellow short-sleeved top with a small logo on the chest and light-colored pants.,False,False
2781,images/03637_00.jpg,clothes/03637_00.jpg,,short sleeve,v neck,black,green,casual,tight fit,black,brown,"The dress is a floral-patterned, short-sleeved top with a deep V-neckline and a tie at the waist, paired with black pants.",False,False
2782,images/03638_00.jpg,clothes/03638_00.jpg,,short sleeve,scoop neck,white,gold,casual,tight fit,pink,brown,The dress is a white sleeveless top with gold buttons and a pink denim mini skirt with front pockets.,False,False
2783,images/03640_00.jpg,clothes/03640_00.jpg,levi's,short sleeve,polo neck,blue,white,casual,loose fit,blue,black,"The dress is a navy blue polo shirt with white trim and a small red logo on the left chest, paired with a distressed denim mini skirt.",False,False
2784,images/03642_00.jpg,clothes/03642_00.jpg,,short sleeve,round neck,black,,casual,tight fit,black,blonde,"The dress is a black, short-sleeved crop top with a mock neck and fitted sleeves, paired with gray sweatpants.",False,False
2785,images/03643_00.jpg,clothes/03643_00.jpg,louche,short sleeve,v neck,multicolored,,casual,tight fit,black,brown,"The dress is a sleeveless, multicolored striped top with a peplum waist and black pants.",False,False
2786,images/03645_00.jpg,clothes/03645_00.jpg,,long sleeve,crew neck,orange,,casual,tight fit,blue,brown,The dress is an orange ribbed long-sleeved top with a black belt and blue jeans.,False,False
2787,images/03646_00.jpg,clothes/03646_00.jpg,,short sleeve,scoop neck,gray,gray,casual,loose fit,gray,black,The dress is a light gray short-sleeved T-shirt with a scoop neckline and a fitted fit.,False,False
2788,images/03647_00.jpg,clothes/03647_00.jpg,,long sleeve,cowl neck,pink,neon pink,casual,loose fit,pink,black,"The dress is a long-sleeved, high-necked, coral pink top with a ribbed texture and fitted fit.",False,False
2789,images/03648_00.jpg,clothes/03648_00.jpg,daily basic,short sleeve,scoop neck,white,white,casual,tight fit,brown,black,The dress is a white sleeveless top with a scoop neckline and plaid pants.,False,False
2790,images/03649_00.jpg,clothes/03649_00.jpg,betty ac,long sleeve,round neck,black,beige,casual,tight fit,black,blonde,"The dress is a black blouse with a subtle pattern of small white triangles, paired with a black skirt featuring a side slit.",False,False
2791,images/03650_00.jpg,clothes/03650_00.jpg,,long sleeve,v neck,green,black,casual,tight fit,green,brown,"The dress is a long-sleeved, olive green blouse with a V-neckline and two front pockets, paired with olive green cargo pants.",False,False
2792,images/03651_00.jpg,clothes/03651_00.jpg,,short sleeve,v neck,black,,casual,tight fit,green,brown,"The dress is a black, short-sleeved top with a deep V-neckline and a black bow tied around the waist, paired with high-waisted green pants featuring button details.",False,False
2793,images/03652_00.jpg,clothes/03652_00.jpg,merka,short sleeve,v neck,black,,casual,tight fit,black,black,The dress is a black spaghetti strap top with a tag pendant necklace and black jeans.,False,False
2794,images/03653_00.jpg,clothes/03653_00.jpg,,short sleeve,round neck,green,white,casual,tight fit,blue,brown,"The dress is a sleeveless, green and white striped tank top with a scoop neckline and thin straps.",False,False
2795,images/03654_00.jpg,clothes/03654_00.jpg,kaporal,long sleeve,round neck,navy,gray,casual,tight fit,blue,black,"The dress is a long-sleeved, navy blue top with a shiny, geometric pattern on the front and back, paired with high-waisted light blue jeans.",False,False
2796,images/03655_00.jpg,clothes/03655_00.jpg,,short sleeve,v neck,olive green,black,casual,tight fit,black,blonde,"The dress is a green, glittery, short-sleeved top with a V-neckline and ruched front panels.",False,False
2797,images/03656_00.jpg,clothes/03656_00.jpg,,short sleeve,round neck,white,pink,casual,tight fit,white,blonde,"The dress is a white T-shirt with a pink rectangular panel featuring an abstract line drawing of a woman's face and hair, accessorized with a black belt.",False,False
2798,images/03657_00.jpg,clothes/03657_00.jpg,taggao k,three quarter sleeve,scoop neck,red,,casual,tight fit,black,black,The dress is a coral pink short-sleeved top with a scoop neckline and a black skirt.,False,False
2799,images/03658_00.jpg,clothes/03658_00.jpg,,short sleeve,scoop neck,gray,light gray,casual,tight fit,gray,brown,"The dress is a fitted, sleeveless gray tank top with a scoop neckline and a fitted silhouette.",False,False
2800,images/03659_00.jpg,clothes/03659_00.jpg,nativity,short sleeve,v neck,navy blue,,casual,tight fit,blue,blonde,"The dress is a navy blue, short-sleeved top with a V-neckline and a fitted silhouette.",False,False
2801,images/03660_00.jpg,clothes/03660_00.jpg,,short sleeve,round neck,white,white,casual,tight fit,black,black,The dress is a white short-sleeved top with a mock neck and black pants.,False,False
2802,images/03661_00.jpg,clothes/03661_00.jpg,,short sleeve,round neck,green,black,casual,tight fit,black,blonde,The dress is a black sleeveless top with a round neckline and white shorts.,False,False
2803,images/03662_00.jpg,clothes/03662_00.jpg,,short sleeve,round neck,white,black,casual,tight fit,black,brown,"The dress is a sleeveless, white blouse with black polka dots and a peplum waist, worn over black pants.",False,False
2804,images/03664_00.jpg,clothes/03664_00.jpg,,long sleeve,crew neck,green,yellow,casual,loose fit,red,black,The dress is a floral print blouse with long sleeves and a fitted orange skirt.,False,False
2805,images/03665_00.jpg,clothes/03665_00.jpg,,long sleeve,round neck,red,orange,casual,loose fit,red,blonde,"The dress is a red ribbed long-sleeved top with a front tie, paired with a black mini skirt.",False,False
2806,images/03666_00.jpg,clothes/03666_00.jpg,,short sleeve,scoop neck,black,black,casual,tight fit,green,black,"The dress is a black, short-sleeved, ribbed top with a square neckline and olive green cargo pants.",False,False
2807,images/03667_00.jpg,clothes/03667_00.jpg,,long sleeve,round neck,teal,dark blue,casual,tight fit,black,brown,The dress is a teal green long-sleeved top with a crew neck and black pants.,False,False
2808,images/03668_00.jpg,clothes/03668_00.jpg,,long sleeve,high neck,teal,,casual,tight fit,black,brown,The dress is a teal green long sleeve turtleneck top with black jeans.,False,False
2809,images/03669_00.jpg,clothes/03669_00.jpg,pepe,short sleeve,round neck,white,pink,casual,tight fit,blue,brown,"The dress is a white T-shirt with a graphic design featuring blue and green text and graphics, paired with blue jeans.",False,False
2810,images/03670_00.jpg,clothes/03670_00.jpg,,long sleeve,v neck,navy,white,casual,tight fit,blue,black,"The dress is a long-sleeved, boat-neck top with navy and white horizontal stripes, paired with high-waisted blue jeans.",False,False
2811,images/03671_00.jpg,clothes/03671_00.jpg,,long sleeve,round neck,purple,white,casual,loose fit,yellow,blonde,"The dress is a long-sleeved, multi-colored striped top with a V-neckline and a button at the front, paired with mustard yellow pants.",False,False
2812,images/03672_00.jpg,clothes/03672_00.jpg,explore,short sleeve,round neck,red,white,casual,loose fit,red,black,"The dress is a red t-shirt with ""Explore Explore"" written in white letters and a mountain graphic, paired with blue jeans.",False,False
2813,images/03673_00.jpg,clothes/03673_00.jpg,,short sleeve,v neck,black,,casual,tight fit,black,brown,The dress is a black velvet spaghetti strap top with lace trim and a fitted skirt.,False,False
2814,images/03674_00.jpg,clothes/03674_00.jpg,,long sleeve,turtleneck,blue,white,casual,tight fit,black,blonde,"The dress is a long-sleeved, black and white striped turtleneck dress with a fitted silhouette.",False,False
2815,images/03675_00.jpg,clothes/03675_00.jpg,,short sleeve,boat neck,blue,white,casual,tight fit,blue,black,"The dress is a blue and white striped off-the-shoulder top with gold buttons down the front, paired with dark blue pants.",False,False
2816,images/03676_00.jpg,clothes/03676_00.jpg,,long sleeve,v neck,white,,casual,tight fit,black,blonde,The dress is a white blouse with long sleeves and a square neckline.,False,False
2817,images/03678_00.jpg,clothes/03678_00.jpg,,short sleeve,boat neck,blue,white,casual,tight fit,white,black,"The dress is a sleeveless, blue and white striped top with a round neckline.",False,False
2818,images/03680_00.jpg,clothes/03680_00.jpg,,short sleeve,square neck,gray,blue,casual,tight fit,white,brown,"The dress is a sleeveless, knitted top with horizontal stripes in black, white, and navy blue, paired with a white skirt featuring wooden buttons and drawstrings at the waist.",False,False
2819,images/03681_00.jpg,clothes/03681_00.jpg,,short sleeve,v neck,pink,pink,casual,tight fit,blue,blonde,"The dress is a light pink spaghetti strap top with thin straps and a lace trim around the neckline, worn over blue jeans.",False,False
2820,images/03682_00.jpg,clothes/03682_00.jpg,,short sleeve,v neck,yellow,yellow,casual,loose fit,blue,blonde,"The dress is a yellow, short-sleeved top with a V-neckline and a knot at the front, paired with light blue jeans.",False,False
2821,images/03683_00.jpg,clothes/03683_00.jpg,nonph,short sleeve,round neck,pink,yellow,casual,tight fit,white,black,"The dress is a sleeveless, light blue and pink patterned top with a scoop neckline, paired with white high-waisted pants.",False,False
2822,images/03684_00.jpg,clothes/03684_00.jpg,,short sleeve,round neck,white,white,casual,tight fit,blue,brown,The dress is a white sleeveless top with lace details on the shoulders and blue jeans.,False,False
2823,images/03685_00.jpg,clothes/03685_00.jpg,,long sleeve,v neck,green,,casual,tight fit,black,blonde,"The dress is a long-sleeved, olive green top with a V-neckline and black high-waisted jeans.",False,False
2824,images/03686_00.jpg,clothes/03686_00.jpg,polo,short sleeve,polo collar,white,blue,casual,tight fit,blue,brown,"The dress is a white polo shirt with a small blue horse logo on the chest, paired with dark blue shorts.",False,False
2825,images/03687_00.jpg,clothes/03687_00.jpg,,short sleeve,hal neck,beige,white,casual,tight fit,blue,black,"The dress is a white lace bodysuit with thin spaghetti straps and a front lace-up design, paired with distressed light blue jeans.",False,False
2826,images/03688_00.jpg,clothes/03688_00.jpg,roxy,short sleeve,scoop neck,black,white,casual,loose fit,black,blonde,The dress is a black tank top with a circular white logo on the front.,False,False
2827,images/03689_00.jpg,clothes/03689_00.jpg,max&co,short sleeve,boat neck,red,,casual,tight fit,red,black,"The dress is a red, three-quarter sleeve top with a boat neckline and black pants.",False,False
2828,images/03690_00.jpg,clothes/03690_00.jpg,,long sleeve,crew neck,white,navy blue,casual,tight fit,black,blonde,"The dress is a long-sleeved, white and navy blue striped top with black pants.",False,False
2829,images/03691_00.jpg,clothes/03691_00.jpg,,short sleeve,round neck,black,white,casual,tight fit,blue,brown,"The dress is a black sleeveless top with lace trim at the neckline and bottom hem, paired with light blue jeans.",False,False
2830,images/03692_00.jpg,clothes/03692_00.jpg,,short sleeve,hal neck,maroon,maroon,casual,tight fit,black,blonde,"The dress is a sleeveless, maroon-colored hal top with a black skirt featuring lace trim at the bottom.",False,False
2831,images/03693_00.jpg,clothes/03693_00.jpg,,short sleeve,scoop neck,white,white,casual,tight fit,blue,black,The dress is a white sleeveless top paired with high-waisted blue jeans.,False,False
2832,images/03695_00.jpg,clothes/03695_00.jpg,,short sleeve,round neck,black,,casual,tight fit,black,black,"The dress is a black ribbed top with a cutout neckline and short sleeves, paired with high-waisted black jeans.",False,False
2833,images/03698_00.jpg,clothes/03698_00.jpg,,short sleeve,v neck,,,casual,tight fit,black,blonde,"The dress is a sleeveless, silver sequined top with a V-neckline and black pants.",False,False
2834,images/03699_00.jpg,clothes/03699_00.jpg,umbro,long sleeve,mock neck,blue,pink,casual,loose fit,blue,black,"The dress is a blue long-sleeved top with black and pink stripes and the word ""UMBRO"" written on it, paired with high-waisted blue jeans.",False,False
2835,images/03700_00.jpg,clothes/03700_00.jpg,share of polo,short sleeve,boat neck,blue,black,casual,tight fit,blue,black,"The dress is a navy blue short-sleeved top with a pattern of small circles in various shades of blue,, paired with light blue jeans.",False,False
2836,images/03701_00.jpg,clothes/03701_00.jpg,,short sleeve,round neck,red,blue,casual,loose fit,red,blonde,The dress is a maroon T-shirt with a small flag logo on the left chest and beige plaid pants.,False,False
2837,images/03702_00.jpg,clothes/03702_00.jpg,,long sleeve,round neck,black,pink,casual,loose fit,blue,black,"The dress is a navy blue floral print blouse with red and white stripes on the sleeves and neckline, paired with light blue jeans.",False,False
2838,images/03703_00.jpg,clothes/03703_00.jpg,,short sleeve,cowl neck,black,,casual,tight fit,purple,brown,The dress is a black crop top with silver eyelet details and purple corduroy pants.,False,False
2839,images/03704_00.jpg,clothes/03704_00.jpg,,short sleeve,cowl neck,white,pink,,tight fit,beige,brown,"The dress is a white t-shirt with a graphic print of Vincent van Gogh's painting ""Irises"" on the front.",False,False
2840,images/03705_00.jpg,clothes/03705_00.jpg,,short sleeve,v neck,black,pink,casual,tight fit,black,black,"The dress is a black sleeveless top adorned with red sequined lips all over it, paired with black pants.",False,False
2841,images/03706_00.jpg,clothes/03706_00.jpg,ichi,short sleeve,round neck,navy blue,white,casual,tight fit,white,blonde,"The dress is a navy blue t-shirt with a white flower embroidered on the left side, paired with white denim shorts.",False,False
2842,images/03707_00.jpg,clothes/03707_00.jpg,anonima brontes,sleeless,v neck,purple,red,casual,tight fit,beige,black,"The dress is a sleeveless, floral-patterned top with a maroon background and cream-colored pants.",False,False
2843,images/03708_00.jpg,clothes/03708_00.jpg,,long sleeve,v neck,teal,teal,casual,tight fit,green,brown,The dress is a teal long-sleeved top with a scoop neckline and black pants tied at the waist.,False,False
2844,images/03709_00.jpg,clothes/03709_00.jpg,tommy sport,short sleeve,high neck,navy blue,white,athletic,loose fit,red,black,"The dress is a Tommy Sport track jacket with a navy blue and white color scheme, paired with red leggings featuring the Tommy Sport logo.",False,False
2845,images/03710_00.jpg,clothes/03710_00.jpg,,long sleeve,crew neck,red,navy blue,casual,tight fit,black,blonde,"The dress is a long-sleeved, black and red striped top with a knot detail on one side, paired with black leggings.",False,False
2846,images/03714_00.jpg,clothes/03714_00.jpg,,short sleeve,round neck,white,,casual,tight fit,black,brown,"The dress is a white, sleeveless top with a draped front and navy blue pants with red stitching.",False,False
2847,images/03715_00.jpg,clothes/03715_00.jpg,,long sleeve,turtleneck,black,,casual,tight fit,blue,brown,The dress is a black ribbed turtleneck sweater paired with dark blue jeans.,False,False
2848,images/03720_00.jpg,clothes/03720_00.jpg,,short sleeve,round neck,brown,,casual,tight fit,white,blonde,The dress is a green blouse with ruffled sleeves and white pants with a tie at the waist.,False,False
2849,images/03724_00.jpg,clothes/03724_00.jpg,new balance,short sleeve,boat neck,black,white,casual,tight fit,black,black,"The dress is a black, short-sleeved top with a boat neckline and a black denim skirt featuring silver buttons and pockets.",False,False
2850,images/03725_00.jpg,clothes/03725_00.jpg,,long sleeve,boat neck,white,light blue,casual,tight fit,beige,blonde,"The dress is a long-sleeved, off-the-shoulder top with horizontal stripes in light colors, paired with high-waisted beige pants.",False,False
2851,images/03726_00.jpg,clothes/03726_00.jpg,,long sleeve,v neck,yellow,yellow,casual,loose fit,yellow,blonde,The dress is a mustard yellow long-sleeved top paired with a plaid mini skirt.,False,False
2852,images/03727_00.jpg,clothes/03727_00.jpg,disney,short sleeve,round neck,black,multicolored,casual,tight fit,black,brown,"The dress is black with a graphic of Disney princesses and the text ""PRINCESS SQUAD POWER TO THE LADIES.""",False,False
2853,images/03728_00.jpg,clothes/03728_00.jpg,,short sleeve,round neck,yellow,white,casual,tight fit,blue,blonde,"The dress is a yellow and white striped t-shirt with short sleeves and a round neckline, worn over blue jeans.",False,False
2854,images/03729_00.jpg,clothes/03729_00.jpg,,short sleeve,round neck,beige,brown,casual,tight fit,beige,black,"The dress is a gold sequined top with short sleeves and a fitted waist, paired with matching white pants.",False,False
2855,images/03730_00.jpg,clothes/03730_00.jpg,,short sleeve,boat neck,white,blue,casual,tight fit,black,black,"The dress is a white t-shirt with a large blue monogram on the front, paired with dark jeans.",False,False
2856,images/03732_00.jpg,clothes/03732_00.jpg,,short sleeve,round neck,pink,white,casual,tight fit,black,black,"The dress is a one-shoulder, sleeveless, off-white top with a fitted silhouette and black pants.",False,False
2857,images/03733_00.jpg,clothes/03733_00.jpg,,short sleeve,round neck,black,black,casual,loose fit,black,black,"The dress is a black t-shirt with silver sequin text that reads ""GLITTER IS THE NEW BLACK"" and paired with blue jeans.",False,False
2858,images/03734_00.jpg,clothes/03734_00.jpg,,short sleeve,round neck,white,white,casual,tight fit,white,blonde,"The dress is a white, sleeveless top with an asymmetrical hemline and light blue jeans.",False,False
2859,images/03735_00.jpg,clothes/03735_00.jpg,,short sleeve,round neck,pink,,casual,loose fit,white,blonde,"The dress is a pink, short-sleeved top with a boat neckline and white jeans.",False,False
2860,images/03736_00.jpg,clothes/03736_00.jpg,,short sleeve,round neck,teal,teal,casual,loose fit,green,blonde,"The dress is a teal green t-shirt with an embroidered palm tree on the left chest and floral print pants in black with pink, red, and white flowers and green leaves.",False,False
2861,images/03737_00.jpg,clothes/03737_00.jpg,,short sleeve,v neck,red,red,casual,tight fit,white,black,"The dress is a red v-neck t-shirt with a scoop neckline and short sleeves, paired with white pants.",False,False
2862,images/03739_00.jpg,clothes/03739_00.jpg,nike,short sleeve,round neck,red,gold,casual,tight fit,red,brown,"The dress is a red crop top with black and gold chain patterns, featuring the words ""JUST DO IT"" in white and yellow letters.",False,False
2863,images/03740_00.jpg,clothes/03740_00.jpg,,sleeveless,round neck,black,lace,casual,tight fit,black,brown,"The dress is a black sleeveless top with lace details at the neckline and shoulders, paired with a white mesh skirt.",False,False
2864,images/03741_00.jpg,clothes/03741_00.jpg,,long sleeve,v neck,pink,green,casual,loose fit,black,blonde,"The dress is a leopard print wrap top with long sleeves and a V-neckline, paired with high-waisted blue jeans.",False,False
2865,images/03742_00.jpg,clothes/03742_00.jpg,,short sleeve,v neck,white,cream,casual,loose fit,black,blonde,The dress is a white short-sleeved top with lace details on the shoulders and a pair of distressed jeans.,False,False
2866,images/03743_00.jpg,clothes/03743_00.jpg,,short sleeve,round neck,red,white,casual,loose fit,red,black,The dress is a red short-sleeved top with a floral skirt featuring white and red flowers on a dark background.,False,False
2867,images/03744_00.jpg,clothes/03744_00.jpg,,short sleeve,v neck,pink,light pink,casual,tight fit,light blue,black,"The dress is a sleeveless, pink top with lace trim on the shoulders and a V-neckline, paired with light blue jeans.",False,False
2868,images/03746_00.jpg,clothes/03746_00.jpg,,long sleeve,boat neck,black,,casual,tight fit,black,blonde,"The dress is a black long-sleeved top with a knot detail at the front, paired with white pants.",False,False
2869,images/03747_00.jpg,clothes/03747_00.jpg,pepe jeans,short sleeve,round neck,navy blue,white,casual,tight fit,blue,black,The dress is a navy blue Pepe Jeans London T-shirt with a white logo on the left side of the chest and a light blue skirt.,False,False
2870,images/03748_00.jpg,clothes/03748_00.jpg,,long sleeve,boat neck,green,gray,casual,tight fit,white,red,"The dress is a long-sleeved, olive green and silver striped top with a round neckline, paired with white high-waisted pants.",False,False
2871,images/03749_00.jpg,clothes/03749_00.jpg,,long sleeve,v neck,navy blue,white,casual,tight fit,blue,brown,"The dress is a long-sleeved, navy blue top with small white pol dots and brown buttons down the front, paired with high-waisted blue jeans.",False,False
2872,images/03750_00.jpg,clothes/03750_00.jpg,,long sleeve,v neck,red,blue,casual,tight fit,white,brown,The dress is a floral print top with sheer sleeves and white pants.,False,False
2873,images/03753_00.jpg,clothes/03753_00.jpg,,short sleeve,round neck,white,white,casual,loose fit,black,blonde,The dress is a white short-sleeved top with a round neckline and a floral pattern on the bottom half.,False,False
2874,images/03754_00.jpg,clothes/03754_00.jpg,,long sleeve,boat neck,black,pink,casual,loose fit,black,black,The dress is a black floral print top with bell sleeves and a boat neckline.,False,False
2875,images/03755_00.jpg,clothes/03755_00.jpg,,long sleeve,scoop neck,blue,white,casual,tight fit,blue,brown,"The dress is a blue maternity T-shirt with a white graphic of a baby's hand and foot, paired with a light blue denim skirt.",False,False
2876,images/03756_00.jpg,clothes/03756_00.jpg,,long sleeve,v neck,black,,casual,tight fit,black,brown,"The dress is a black wrap top with a tie waist and 3/4 sleeves, worn over blue jeans.",False,False
2877,images/03757_00.jpg,clothes/03757_00.jpg,,short sleeve,round neck,white,,casual,tight fit,blue,blonde,"The dress is a white short-sleeved top with an embroidered palm tree design on the chest, paired with light blue drawstring pants.",False,False
